,BWA,HKG,MAC,MNG,NGA,SGP,TWN,IDN,CHN,BRN,MMR,JPN,TKM,MYS,NPL,GUY,KEN,OMN,UGA,COL,GTM,PAN,RWA,TJK,UZB,BGD,BMU,BRB,CAN,GAB,KGZ,SRB,ARE,ARG,BHR,FRA,ISL,ITA,KWT,POL,PRY,SLV,ZAF,CZE,DEU,GHA,MDA,PHL,QAT,TUR,AUS,IND,VNM,ECU,LKA,PRT,FIN,GIN,HRV,ISR,PNG,ROU,SVK,ZWE,BEL,CUB,GEO,SDN,BRA,LBR,SYC,AZE,PRI,RUS,SAU,TLS,TTO,BIH,ESP,JAM,KOR,NOR,PAK,BDI,BEN,SYR,GBR,NZL,USA,BGR,CRI,IRL,CPV,MRT,AGO,SLB,GMB,GUM,LBN,MOZ,MWI,ALB,BLZ,IRQ,COD,IRN,NIC,ZMB,PSE,SMR,AUT,SSD,CHE,GRC,LTU,DNK,HUN,MEX,VEN,SWZ,AFG,NAM,DOM,GRL,HND,COG,UKR,LSO,MAR,SVN,TUN,CYP,DZA,JOR,LUX,PER,BTN,NLD,THA,TCD,RKS,SWE,BOL,LAO,BFA,CIV,EST,HTI,KAZ,AND,CMR,NER,SUR,URY,BLR,CAF,CHL,LBY,SEN,SOM,TZA,ABW,EGY,MDG,ETH,SLE,YEM,DJI,MLI,MUS,DMA
2020-05-01,1.0,4.0,0.0,0.0,68.0,16.0,6.0,800.0,4637.0,1.0,6.0,458.0,,103.0,0.0,9.0,21.0,11.0,0.0,314.0,16.0,192.0,0.0,0.0,9.0,170.0,6.0,7.0,3391.0,4.0,8.0,185.0,111.0,225.0,8.0,24594.0,10.0,28236.0,30.0,651.0,10.0,10.0,116.0,240.0,6575.0,17.0,122.0,579.0,12.0,3258.0,93.0,1218.0,0.0,1063.0,7.0,1007.0,218.0,7.0,75.0,225.0,0.0,744.0,23.0,4.0,7703.0,64.0,8.0,31.0,6329.0,18.0,0.0,25.0,94.0,1169.0,169.0,0.0,8.0,70.0,25100.0,8.0,250.0,204.0,417.0,1.0,2.0,3.0,27510.0,20.0,65068.0,69.0,6.0,1265.0,2.0,1.0,2.0,,1.0,5.0,24.0,0.0,3.0,31.0,2.0,94.0,32.0,6091.0,4.0,3.0,4.0,41.0,589.0,0.0,1434.0,140.0,45.0,462.0,335.0,1972.0,10.0,1.0,68.0,7.0,313.0,0.0,75.0,10.0,279.0,,171.0,93.0,41.0,15.0,453.0,8.0,92.0,1124.0,0.0,4893.0,54.0,5.0,22.0,2653.0,66.0,0.0,44.0,15.0,52.0,8.0,25.0,43.0,61.0,33.0,1.0,17.0,93.0,0.0,234.0,3.0,9.0,28.0,16.0,2.0,406.0,0.0,3.0,7.0,2.0,2.0,26.0,10.0,0.0
2020-05-02,1.0,4.0,0.0,0.0,85.0,17.0,6.0,831.0,4637.0,1.0,6.0,492.0,,103.0,0.0,9.0,22.0,12.0,0.0,324.0,17.0,197.0,0.0,0.0,9.0,175.0,7.0,7.0,3566.0,5.0,10.0,189.0,119.0,237.0,8.0,24760.0,10.0,28710.0,33.0,664.0,10.0,11.0,123.0,245.0,6649.0,18.0,124.0,603.0,12.0,3336.0,93.0,1301.0,0.0,1371.0,7.0,1023.0,220.0,7.0,77.0,229.0,0.0,771.0,24.0,4.0,7765.0,66.0,8.0,41.0,6750.0,18.0,0.0,25.0,95.0,1222.0,176.0,0.0,8.0,72.0,25264.0,8.0,250.0,204.0,440.0,1.0,2.0,3.0,28131.0,20.0,66385.0,72.0,6.0,1265.0,2.0,1.0,2.0,,1.0,5.0,25.0,0.0,3.0,31.0,2.0,95.0,33.0,6156.0,4.0,3.0,4.0,41.0,596.0,0.0,1466.0,143.0,46.0,473.0,340.0,2061.0,10.0,1.0,72.0,7.0,326.0,0.0,76.0,10.0,279.0,,173.0,94.0,42.0,15.0,459.0,9.0,92.0,1200.0,0.0,4987.0,54.0,10.0,22.0,2669.0,71.0,0.0,44.0,15.0,53.0,8.0,25.0,44.0,64.0,35.0,1.0,17.0,97.0,0.0,247.0,3.0,9.0,31.0,16.0,2.0,415.0,0.0,3.0,8.0,2.0,2.0,26.0,10.0,0.0
2020-05-03,1.0,4.0,0.0,0.0,87.0,18.0,6.0,845.0,4637.0,1.0,6.0,510.0,,105.0,0.0,9.0,24.0,12.0,0.0,340.0,17.0,200.0,0.0,2.0,10.0,177.0,7.0,7.0,3682.0,5.0,10.0,193.0,126.0,246.0,8.0,24895.0,10.0,28884.0,38.0,678.0,10.0,12.0,131.0,248.0,6692.0,18.0,125.0,607.0,12.0,3397.0,95.0,1373.0,0.0,1564.0,7.0,1063.0,230.0,7.0,79.0,232.0,0.0,780.0,24.0,4.0,7844.0,67.0,9.0,41.0,7025.0,18.0,0.0,25.0,97.0,1280.0,184.0,0.0,8.0,77.0,25428.0,9.0,252.0,208.0,462.0,1.0,2.0,3.0,28446.0,20.0,67682.0,73.0,6.0,1303.0,2.0,1.0,2.0,,1.0,5.0,25.0,0.0,3.0,31.0,2.0,97.0,34.0,6203.0,5.0,3.0,4.0,41.0,598.0,0.0,1472.0,144.0,46.0,481.0,351.0,2154.0,10.0,1.0,85.0,7.0,333.0,0.0,82.0,10.0,288.0,,174.0,96.0,42.0,15.0,463.0,9.0,96.0,1286.0,0.0,5056.0,54.0,10.0,26.0,2679.0,76.0,0.0,45.0,17.0,55.0,8.0,27.0,45.0,64.0,36.0,1.0,17.0,99.0,0.0,260.0,3.0,9.0,32.0,16.0,2.0,429.0,0.0,3.0,8.0,2.0,2.0,27.0,10.0,0.0
2020-05-04,1.0,4.0,0.0,0.0,93.0,18.0,6.0,864.0,4637.0,1.0,6.0,521.0,,105.0,0.0,9.0,24.0,12.0,0.0,358.0,19.0,203.0,0.0,3.0,10.0,182.0,7.0,7.0,3854.0,6.0,11.0,197.0,137.0,260.0,8.0,25201.0,10.0,29079.0,40.0,698.0,10.0,13.0,138.0,252.0,6831.0,18.0,132.0,623.0,12.0,3461.0,95.0,1568.0,0.0,1569.0,8.0,1063.0,240.0,9.0,80.0,235.0,0.0,803.0,25.0,4.0,7924.0,69.0,9.0,41.0,7321.0,18.0,0.0,26.0,97.0,1356.0,191.0,0.0,8.0,78.0,25613.0,9.0,254.0,208.0,486.0,1.0,2.0,3.0,28734.0,20.0,68934.0,78.0,6.0,1319.0,2.0,1.0,2.0,,1.0,5.0,25.0,0.0,3.0,31.0,2.0,98.0,34.0,6277.0,5.0,3.0,4.0,41.0,600.0,0.0,1476.0,146.0,46.0,490.0,363.0,2271.0,10.0,1.0,90.0,7.0,346.0,0.0,82.0,10.0,303.0,,179.0,97.0,43.0,15.0,465.0,9.0,96.0,1344.0,0.0,5082.0,54.0,10.0,26.0,2769.0,82.0,0.0,46.0,17.0,55.0,11.0,29.0,45.0,64.0,37.0,1.0,17.0,103.0,0.0,270.0,3.0,10.0,35.0,18.0,2.0,436.0,0.0,3.0,9.0,2.0,2.0,29.0,10.0,0.0
2020-05-05,1.0,4.0,0.0,0.0,98.0,18.0,6.0,872.0,4637.0,1.0,6.0,543.0,,106.0,0.0,10.0,24.0,12.0,0.0,378.0,19.0,210.0,0.0,5.0,10.0,183.0,7.0,7.0,4043.0,6.0,12.0,200.0,146.0,264.0,8.0,25531.0,10.0,29315.0,40.0,716.0,10.0,14.0,148.0,257.0,6996.0,18.0,136.0,637.0,12.0,3520.0,96.0,1694.0,0.0,1569.0,9.0,1074.0,246.0,10.0,83.0,238.0,0.0,827.0,25.0,4.0,8016.0,69.0,9.0,45.0,7921.0,20.0,0.0,26.0,99.0,1451.0,200.0,0.0,8.0,79.0,25857.0,9.0,255.0,209.0,526.0,1.0,2.0,3.0,29427.0,21.0,71078.0,78.0,6.0,1339.0,2.0,1.0,2.0,,1.0,5.0,25.0,0.0,3.0,31.0,2.0,102.0,34.0,6340.0,5.0,4.0,4.0,41.0,606.0,0.0,1482.0,146.0,46.0,497.0,373.0,2507.0,10.0,1.0,95.0,7.0,354.0,0.0,93.0,10.0,316.0,,181.0,98.0,43.0,15.0,470.0,9.0,96.0,1444.0,0.0,5168.0,54.0,17.0,26.0,2854.0,86.0,0.0,48.0,18.0,55.0,12.0,29.0,46.0,64.0,38.0,1.0,17.0,107.0,0.0,275.0,3.0,11.0,38.0,18.0,2.0,452.0,0.0,4.0,11.0,3.0,2.0,32.0,10.0,0.0
2020-05-06,1.0,4.0,0.0,0.0,103.0,20.0,6.0,895.0,4637.0,1.0,6.0,551.0,,107.0,0.0,10.0,26.0,13.0,0.0,397.0,21.0,218.0,0.0,8.0,10.0,186.0,7.0,7.0,4232.0,8.0,12.0,203.0,157.0,273.0,8.0,25809.0,10.0,29684.0,42.0,733.0,10.0,15.0,153.0,262.0,7119.0,18.0,143.0,658.0,12.0,3584.0,97.0,1783.0,0.0,1618.0,9.0,1089.0,252.0,11.0,85.0,239.0,0.0,858.0,25.0,4.0,8339.0,69.0,9.0,49.0,8536.0,20.0,0.0,28.0,99.0,1537.0,209.0,0.0,8.0,86.0,26070.0,9.0,256.0,209.0,564.0,1.0,2.0,3.0,30076.0,21.0,73431.0,84.0,6.0,1375.0,2.0,1.0,2.0,,1.0,5.0,25.0,0.0,3.0,31.0,2.0,102.0,36.0,6418.0,5.0,4.0,4.0,41.0,608.0,0.0,1504.0,147.0,48.0,500.0,383.0,2704.0,10.0,2.0,104.0,7.0,362.0,0.0,99.0,10.0,327.0,,183.0,99.0,43.0,15.0,476.0,9.0,98.0,1533.0,0.0,5204.0,55.0,17.0,27.0,2941.0,91.0,0.0,48.0,18.0,55.0,12.0,30.0,46.0,108.0,38.0,1.0,17.0,112.0,0.0,281.0,3.0,12.0,39.0,18.0,2.0,469.0,0.0,4.0,14.0,5.0,3.0,32.0,10.0,0.0
2020-05-07,1.0,4.0,0.0,0.0,107.0,20.0,6.0,930.0,4637.0,1.0,6.0,557.0,,107.0,0.0,10.0,29.0,14.0,0.0,407.0,23.0,225.0,0.0,12.0,10.0,199.0,7.0,7.0,4408.0,8.0,12.0,206.0,165.0,282.0,8.0,25987.0,10.0,29958.0,44.0,755.0,10.0,15.0,161.0,270.0,7266.0,18.0,145.0,685.0,12.0,3641.0,97.0,1886.0,0.0,1654.0,9.0,1105.0,255.0,11.0,86.0,240.0,0.0,876.0,26.0,4.0,8415.0,73.0,9.0,52.0,9146.0,20.0,0.0,28.0,102.0,1625.0,219.0,0.0,8.0,90.0,26251.0,9.0,256.0,209.0,594.0,1.0,2.0,3.0,30615.0,21.0,75670.0,84.0,6.0,1403.0,2.0,1.0,2.0,,1.0,5.0,25.0,0.0,3.0,31.0,2.0,102.0,36.0,6486.0,5.0,4.0,4.0,41.0,609.0,0.0,1517.0,148.0,49.0,506.0,392.0,2961.0,10.0,2.0,106.0,7.0,373.0,0.0,105.0,10.0,340.0,,183.0,99.0,44.0,15.0,483.0,9.0,100.0,1627.0,0.0,5288.0,55.0,27.0,27.0,3040.0,102.0,0.0,48.0,20.0,56.0,12.0,31.0,47.0,108.0,42.0,1.0,17.0,116.0,0.0,285.0,3.0,13.0,44.0,21.0,3.0,482.0,0.0,4.0,16.0,6.0,3.0,32.0,10.0,0.0
2020-05-08,1.0,4.0,0.0,0.0,117.0,20.0,6.0,943.0,4637.0,1.0,6.0,601.0,,107.0,0.0,10.0,29.0,15.0,0.0,428.0,24.0,231.0,0.0,12.0,10.0,206.0,7.0,7.0,4569.0,8.0,12.0,209.0,174.0,293.0,8.0,26230.0,10.0,30201.0,47.0,776.0,10.0,16.0,178.0,273.0,7369.0,18.0,152.0,696.0,12.0,3689.0,97.0,1981.0,0.0,1704.0,9.0,1114.0,260.0,11.0,86.0,245.0,0.0,898.0,26.0,4.0,8521.0,74.0,10.0,59.0,9897.0,20.0,0.0,28.0,107.0,1723.0,229.0,0.0,8.0,98.0,26478.0,9.0,256.0,213.0,618.0,1.0,2.0,3.0,31241.0,21.0,77180.0,88.0,6.0,1429.0,2.0,1.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,104.0,39.0,6541.0,5.0,4.0,4.0,41.0,614.0,0.0,1525.0,150.0,49.0,512.0,405.0,3160.0,10.0,2.0,109.0,7.0,380.0,0.0,107.0,10.0,361.0,,186.0,100.0,45.0,15.0,488.0,9.0,100.0,1714.0,0.0,5359.0,55.0,28.0,28.0,3175.0,106.0,0.0,48.0,20.0,56.0,12.0,31.0,47.0,108.0,44.0,1.0,18.0,121.0,0.0,294.0,3.0,14.0,44.0,21.0,3.0,503.0,0.0,4.0,17.0,7.0,3.0,35.0,10.0,0.0
2020-05-09,1.0,4.0,0.0,0.0,128.0,20.0,6.0,959.0,4637.0,1.0,6.0,613.0,,108.0,0.0,10.0,30.0,17.0,0.0,445.0,24.0,237.0,0.0,20.0,10.0,214.0,7.0,7.0,4693.0,8.0,12.0,213.0,185.0,300.0,8.0,26310.0,10.0,30395.0,49.0,785.0,10.0,17.0,186.0,276.0,7395.0,22.0,161.0,704.0,13.0,3739.0,97.0,2109.0,0.0,1717.0,9.0,1126.0,265.0,11.0,87.0,247.0,0.0,926.0,26.0,4.0,8581.0,74.0,10.0,64.0,10627.0,20.0,0.0,31.0,108.0,1827.0,239.0,0.0,8.0,98.0,26621.0,9.0,256.0,213.0,639.0,1.0,2.0,3.0,31587.0,21.0,78794.0,90.0,6.0,1446.0,2.0,1.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,107.0,41.0,6589.0,5.0,7.0,4.0,41.0,615.0,0.0,1531.0,151.0,50.0,516.0,413.0,3353.0,10.0,2.0,115.0,7.0,385.0,0.0,108.0,10.0,376.0,,186.0,101.0,45.0,15.0,494.0,9.0,101.0,1814.0,0.0,5422.0,56.0,31.0,28.0,3220.0,114.0,0.0,48.0,21.0,60.0,12.0,31.0,48.0,108.0,45.0,1.0,18.0,126.0,0.0,304.0,3.0,17.0,48.0,21.0,3.0,514.0,0.0,5.0,18.0,7.0,3.0,37.0,10.0,0.0
2020-05-10,1.0,4.0,0.0,0.0,143.0,20.0,6.0,973.0,4637.0,1.0,6.0,621.0,,108.0,0.0,10.0,32.0,17.0,0.0,463.0,26.0,244.0,0.0,20.0,10.0,228.0,7.0,7.0,4871.0,8.0,12.0,215.0,198.0,300.0,8.0,26380.0,10.0,30560.0,58.0,800.0,10.0,17.0,194.0,280.0,7417.0,22.0,169.0,719.0,14.0,3786.0,97.0,2206.0,0.0,2127.0,9.0,1135.0,267.0,11.0,90.0,252.0,0.0,952.0,26.0,4.0,8656.0,77.0,10.0,70.0,11123.0,20.0,0.0,32.0,111.0,1915.0,246.0,0.0,8.0,102.0,26744.0,9.0,256.0,217.0,667.0,1.0,2.0,3.0,31855.0,21.0,79528.0,91.0,6.0,1458.0,2.0,1.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,109.0,41.0,6640.0,5.0,7.0,4.0,41.0,618.0,0.0,1537.0,151.0,50.0,519.0,421.0,3465.0,10.0,2.0,120.0,7.0,388.0,0.0,108.0,10.0,391.0,,188.0,102.0,45.0,16.0,502.0,9.0,101.0,1889.0,0.0,5440.0,56.0,31.0,28.0,3225.0,118.0,0.0,49.0,21.0,60.0,15.0,31.0,48.0,114.0,46.0,1.0,19.0,131.0,0.0,312.0,3.0,19.0,51.0,21.0,3.0,525.0,0.0,5.0,18.0,8.0,3.0,38.0,10.0,0.0
2020-05-11,1.0,4.0,0.0,0.0,150.0,21.0,7.0,991.0,4637.0,1.0,6.0,643.0,,109.0,0.0,10.0,33.0,17.0,0.0,479.0,26.0,249.0,0.0,21.0,10.0,239.0,8.0,7.0,4993.0,9.0,12.0,218.0,201.0,305.0,8.0,26643.0,10.0,30739.0,65.0,811.0,10.0,18.0,206.0,282.0,7533.0,22.0,175.0,726.0,14.0,3841.0,97.0,2293.0,0.0,2145.0,9.0,1144.0,271.0,11.0,91.0,258.0,0.0,972.0,26.0,4.0,8707.0,77.0,11.0,74.0,11519.0,20.0,0.0,32.0,113.0,2009.0,255.0,0.0,8.0,112.0,26920.0,9.0,258.0,224.0,706.0,1.0,2.0,3.0,32065.0,21.0,80684.0,93.0,7.0,1467.0,2.0,1.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,110.0,44.0,6685.0,5.0,7.0,4.0,41.0,620.0,0.0,1542.0,151.0,50.0,524.0,425.0,3573.0,10.0,2.0,122.0,7.0,393.0,0.0,116.0,11.0,408.0,,188.0,102.0,45.0,16.0,507.0,9.0,101.0,1961.0,0.0,5456.0,56.0,31.0,29.0,3256.0,122.0,0.0,50.0,21.0,61.0,16.0,32.0,48.0,125.0,46.0,1.0,19.0,135.0,0.0,323.0,3.0,19.0,52.0,21.0,3.0,533.0,0.0,5.0,19.0,9.0,3.0,39.0,10.0,0.0
2020-05-12,1.0,4.0,0.0,0.0,158.0,21.0,7.0,1007.0,4637.0,1.0,6.0,668.0,,109.0,0.0,10.0,36.0,17.0,0.0,493.0,27.0,252.0,0.0,23.0,10.0,250.0,8.0,7.0,5169.0,9.0,12.0,220.0,203.0,319.0,9.0,26991.0,10.0,30911.0,75.0,839.0,10.0,20.0,206.0,283.0,7634.0,22.0,182.0,751.0,14.0,3894.0,97.0,2415.0,0.0,2327.0,9.0,1163.0,275.0,11.0,91.0,260.0,0.0,1002.0,27.0,4.0,8761.0,78.0,11.0,80.0,12400.0,20.0,0.0,33.0,114.0,2116.0,264.0,0.0,8.0,117.0,27104.0,9.0,259.0,228.0,737.0,1.0,2.0,3.0,32692.0,21.0,82387.0,95.0,7.0,1488.0,2.0,1.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,112.0,50.0,6733.0,8.0,7.0,4.0,41.0,623.0,0.0,1560.0,152.0,50.0,528.0,430.0,3926.0,10.0,2.0,127.0,7.0,402.0,0.0,121.0,11.0,425.0,,188.0,102.0,45.0,16.0,515.0,9.0,102.0,2057.0,0.0,5510.0,56.0,40.0,29.0,3313.0,128.0,0.0,51.0,21.0,61.0,18.0,32.0,48.0,125.0,47.0,1.0,19.0,142.0,0.0,335.0,3.0,19.0,52.0,21.0,3.0,544.0,0.0,5.0,20.0,11.0,3.0,40.0,10.0,0.0
2020-05-13,1.0,4.0,0.0,0.0,164.0,21.0,7.0,1028.0,4637.0,1.0,6.0,687.0,,111.0,0.0,10.0,40.0,17.0,0.0,509.0,29.0,256.0,0.0,23.0,11.0,269.0,8.0,7.0,5304.0,9.0,12.0,222.0,206.0,329.0,10.0,27074.0,10.0,31106.0,82.0,861.0,11.0,20.0,219.0,290.0,7723.0,24.0,185.0,772.0,14.0,3952.0,98.0,2549.0,0.0,2334.0,9.0,1175.0,284.0,14.0,94.0,264.0,0.0,1016.0,27.0,4.0,8843.0,79.0,11.0,90.0,13149.0,20.0,0.0,35.0,115.0,2212.0,273.0,0.0,8.0,120.0,27321.0,9.0,260.0,229.0,770.0,1.0,2.0,3.0,33186.0,21.0,84133.0,96.0,7.0,1497.0,2.0,2.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,115.0,50.0,6783.0,8.0,7.0,4.0,41.0,624.0,0.0,1563.0,155.0,54.0,534.0,436.0,4220.0,10.0,2.0,130.0,7.0,409.0,0.0,123.0,11.0,439.0,,188.0,103.0,45.0,17.0,522.0,9.0,103.0,2169.0,0.0,5562.0,56.0,42.0,29.0,3460.0,142.0,0.0,51.0,24.0,61.0,18.0,32.0,49.0,136.0,49.0,1.0,19.0,146.0,0.0,346.0,3.0,22.0,52.0,21.0,3.0,556.0,0.0,5.0,21.0,12.0,3.0,44.0,10.0,0.0
2020-05-14,1.0,4.0,0.0,0.0,167.0,21.0,7.0,1043.0,4637.0,1.0,6.0,710.0,,112.0,0.0,10.0,42.0,19.0,0.0,525.0,29.0,260.0,0.0,29.0,11.0,283.0,9.0,7.0,5472.0,10.0,14.0,224.0,208.0,353.0,10.0,27425.0,10.0,31368.0,88.0,883.0,11.0,23.0,238.0,293.0,7824.0,24.0,194.0,790.0,14.0,4007.0,98.0,2649.0,0.0,2338.0,9.0,1184.0,287.0,14.0,94.0,265.0,0.0,1046.0,27.0,4.0,8903.0,79.0,12.0,91.0,13993.0,20.0,0.0,35.0,117.0,2305.0,283.0,0.0,8.0,123.0,27459.0,9.0,260.0,232.0,803.0,1.0,2.0,3.0,33614.0,21.0,85906.0,99.0,8.0,1506.0,2.0,2.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,115.0,50.0,6854.0,8.0,7.0,4.0,41.0,626.0,1.0,1588.0,156.0,54.0,538.0,442.0,4477.0,10.0,2.0,136.0,7.0,422.0,0.0,133.0,15.0,456.0,0.0,190.0,103.0,45.0,17.0,529.0,9.0,103.0,2267.0,0.0,5590.0,56.0,46.0,29.0,3529.0,152.0,0.0,51.0,24.0,62.0,20.0,32.0,49.0,139.0,50.0,1.0,19.0,151.0,0.0,358.0,3.0,23.0,53.0,21.0,3.0,571.0,0.0,5.0,26.0,13.0,3.0,46.0,10.0,0.0
2020-05-15,1.0,4.0,0.0,0.0,171.0,21.0,7.0,1076.0,4637.0,1.0,6.0,725.0,,112.0,0.0,10.0,45.0,19.0,0.0,546.0,30.0,266.0,0.0,33.0,11.0,298.0,9.0,7.0,5562.0,10.0,14.0,225.0,210.0,356.0,12.0,27555.0,10.0,31610.0,96.0,907.0,11.0,25.0,247.0,295.0,7881.0,28.0,197.0,806.0,14.0,4055.0,98.0,2752.0,0.0,2594.0,9.0,1190.0,293.0,15.0,95.0,266.0,0.0,1056.0,27.0,4.0,8959.0,79.0,12.0,91.0,14817.0,20.0,0.0,36.0,122.0,2418.0,292.0,0.0,8.0,127.0,27563.0,9.0,262.0,232.0,834.0,1.0,2.0,3.0,33998.0,21.0,87568.0,102.0,8.0,1518.0,2.0,3.0,2.0,,1.0,5.0,26.0,0.0,3.0,31.0,2.0,117.0,60.0,6902.0,8.0,7.0,4.0,41.0,628.0,4.0,1594.0,160.0,54.0,538.0,448.0,4767.0,10.0,2.0,168.0,7.0,424.0,0.0,134.0,15.0,483.0,0.0,190.0,103.0,45.0,17.0,536.0,9.0,104.0,2393.0,0.0,5643.0,56.0,48.0,29.0,3646.0,164.0,0.0,51.0,24.0,63.0,20.0,34.0,49.0,140.0,51.0,1.0,19.0,156.0,0.0,394.0,3.0,25.0,53.0,21.0,3.0,592.0,0.0,5.0,27.0,15.0,4.0,46.0,10.0,0.0
